latitude,longitude
24.4269556,118.2587952
24.4269425,118.2588234
24.4269425,118.2588902
24.4269581,118.2589219
24.4269824,118.2589459
24.4270127,118.2589596
24.4270453,118.2589613
24.4270624,118.2590784
24.4271342,118.2594865
24.4272389,118.2600958
24.4273748,118.2608347
24.4274023,118.2610308
24.4273958,118.2611458
24.4273839,118.261227
24.4273664,118.261296
24.4273057,118.2614139
24.4271516,118.2615749
24.4267647,118.2619782
24.4266789,118.2620698
24.4266103,118.2621328
24.4265223,118.2622121
24.4294863,118.2462991
24.4290033,118.2468231
24.4287405,118.2471128
24.428533,118.2473416
24.4283702,118.2475304
24.4282458,118.2476104
24.4281983,118.2476345
24.4281671,118.2476777
24.4280095,118.2478988
24.427622,118.2484421
24.4271875,118.2490515
24.4262091,118.2504236
24.4261773,118.2504682
24.4260821,118.2506306
24.4260816,118.2507609
24.4261044,118.2508716
24.4265832,118.2525419
24.4265986,118.2526052
24.426614,118.2526744
24.4268521,118.2534672
24.4270373,118.2542594
24.4270644,118.2544659
24.4270636,118.254661
24.4269988,118.2550009
24.4266853,118.2558088
24.4266399,118.256
24.4267879,118.2569503
24.426792,118.2569769
24.4270179,118.258657
24.4270255,118.2587142
24.4431203,118.256508
24.4432439,118.2563853
24.4437099,118.2559078
24.4441763,118.255413
24.4445541,118.2549965
24.4447508,118.254744
24.444874,118.2545439
24.4449507,118.2544009
24.4450546,118.2541961
24.4451276,118.2540504
24.4457253,118.2527888
24.4458142,118.2524205
24.4458596,118.2522096
24.445927,118.2518974
24.4459649,118.2517141
24.446161,118.2508154
24.4461789,118.2503467
24.4461133,118.2492673
24.4460509,118.2482925
24.4460066,118.2481646
24.4316444,118.3212721
24.4316028,118.3212418
24.4315544,118.321228
24.4315045,118.3212324
24.4314587,118.3212544
24.4314219,118.3212916
24.4313982,118.3213399
24.4313831,118.3213784
24.4313971,118.3214429
24.4314167,118.3214873
24.4314474,118.3215233
24.4314864,118.3215479
24.4315302,118.3215588
24.4315751,118.321555
24.4315892,118.3216689
24.4317027,118.3225894
24.4317361,118.3227933
24.4317454,118.3228497
24.4318777,118.3233678
24.4319317,118.3235315
24.4320337,118.3237822
24.43222,118.3241934
24.4318151,118.3211205
24.4321309,118.3208402
24.4325449,118.3205755
24.4326974,118.3205008
24.4328327,118.320437
24.4329482,118.3203809
24.4371446,118.3183779
24.4372831,118.3185108
24.4375672,118.3187833
24.4383232,118.3195087
24.4384563,118.3196364
24.4385942,118.3197688
24.4387325,118.3199014
24.4387575,118.3199254
24.4388657,118.3200292
24.4390022,118.3201602
24.4392865,118.3204329
24.4396372,118.3207694
24.4398181,118.3209698
24.4398969,118.3210721
24.4312898,118.3136006
24.431371,118.3136183
24.4314044,118.3136256
24.4314344,118.3136322
24.4314849,118.3136432
24.4315682,118.3136643
24.4320816,118.3137944
24.4325048,118.3139824
24.4326295,118.3140831
24.433004,118.3143473
24.4330403,118.3143917
24.4401932,118.3209804
24.4407634,118.3207778
24.4409577,118.3207122
24.4413425,118.32061
24.443046,118.3200297
24.4431403,118.3200018
24.444195,118.3196201
24.4442968,118.3196162
24.4449145,118.3193718
24.4449795,118.3193723
24.4460421,118.3190241
24.4463384,118.3188943
24.4466668,118.3187804
24.4479702,118.3183576
24.4483616,118.3182265
24.4485611,118.3181477
24.4499142,118.3175436
24.451393,118.3168709
24.453697,118.3159737
24.4544549,118.3156949
24.454857,118.3155385
24.4563321,118.3150071
24.4569411,118.3147636
24.4572357,118.3147089
24.4581051,118.3144095
24.4588952,118.3141244
24.4596746,118.3138346
24.4601767,118.3136664
24.4604825,118.3136215
24.4621935,118.3151861
24.4628719,118.3158984
24.4630753,118.315917
24.4634475,118.315951
24.4648801,118.3159497
24.4649839,118.3159496
24.4654613,118.315946
24.4657831,118.3159435
24.4665671,118.3159584
24.4674532,118.3158638
24.4683145,118.3157545
24.4684238,118.3157381
24.4688855,118.3156697
24.4690094,118.3156586
24.4700325,118.3155665
24.4703247,118.3155293
24.4716724,118.3153055
24.4722142,118.3153303
24.4731596,118.3153439
24.4733159,118.3153734
24.4734306,118.3154485
24.4740824,118.3159313
24.474179,118.3160043
24.4743865,118.3161913
24.4301044,118.3418924
24.4299572,118.3415502
24.4298822,118.3413411
24.429813,118.340999
24.4618386,118.3031385
24.4615944,118.3034889
24.4646156,118.2986825
24.4629919,118.3012911
24.4385466,118.3641454
24.4389533,118.3642574
24.4392755,118.3643461
24.4409374,118.3648448
24.4410485,118.3648781
24.4415733,118.3650201
24.4420695,118.3651543
24.4423485,118.3652186
24.4426489,118.3652401
24.4432282,118.3652186
24.4457139,118.365033
24.4367835,118.3610673
24.4368494,118.3613665
24.4369593,118.3616347
24.4378571,118.3638266
24.4379778,118.3640964
24.4398932,118.3665663
24.4401813,118.3670211
24.4402885,118.3672571
24.4403659,118.3674773
24.4405675,118.3680511
24.4407821,118.3686948
24.4409108,118.3690166
24.44143,118.3705247
24.441812,118.3716345
24.4419193,118.371892
24.4420481,118.3721924
24.4421277,118.3723516
24.4421768,118.3724499
24.442606,118.3732438
24.4433606,118.374572
24.4436789,118.3751321
24.4438505,118.3754969
24.4440088,118.3759144
24.4398337,118.3664031
24.4397554,118.3662699
24.438429,118.3646098
24.4384092,118.3645481
24.4384101,118.3644797
24.4384224,118.3644261
24.4384661,118.3643369
24.4381213,118.3638451
24.4380392,118.3638414
24.4379999,118.363836
24.4379662,118.3638145
24.437943,118.3637745
24.4379165,118.3637193
24.4370398,118.3615301
24.4369202,118.361286
24.4370652,118.361774
24.4374878,118.3627993
24.4379442,118.3639232
24.4380999,118.364253
24.4381857,118.3643818
24.4384167,118.3646907
24.4392299,118.3657122
24.4301943,118.3462716
24.4302218,118.346231
24.4302243,118.3461885
24.4301984,118.3461414
24.4301614,118.3461237
24.4301242,118.3461284
24.4300978,118.3461476
24.4300803,118.3461792
24.4300774,118.3462167
24.4300983,118.3462625
24.4301401,118.3462858
24.4306494,118.346156
24.4310355,118.3460614
24.4321387,118.3457911
24.4400644,118.3213295
24.4405745,118.3219939
24.4409114,118.3223965
24.4411102,118.3226137
24.4412246,118.322751
24.4416483,118.3232598
24.4419645,118.3236428
24.4433947,118.325224
24.4437058,118.3255965
24.4438008,118.325714
24.4439606,118.3259388
24.4449093,118.3268804
24.4462663,118.3283861
24.4464477,118.3285974
24.4470957,118.329279
24.4478211,118.3300758
24.447907,118.3302182
24.4483022,118.3306856
24.4484059,118.330832
24.4484725,118.3310109
24.4485687,118.3313524
24.4486797,118.3318809
24.448829,118.3326929
24.4490377,118.3338102
24.4492719,118.3350845
24.4494347,118.3360846
24.4495335,118.3366157
24.449685,118.3374298
24.4497086,118.3375563
24.4497316,118.3378278
24.4500593,118.3393827
24.4586763,118.3793952
24.4590925,118.3806818
24.459432,118.3812629
24.459889,118.3820251
24.4603541,118.382854
24.4603938,118.3829248
24.4609274,118.3834212
24.461183,118.3836585
24.4767811,118.3980338
24.4787724,118.3997441
24.4810683,118.4018086
24.4824057,118.4030202
24.4834405,118.4039654
24.484349,118.4047849
24.484942,118.4053445
24.4906294,118.4105551
24.4911918,118.4110472
24.4912491,118.4110974
24.4913781,118.4111744
24.4914762,118.4112145
24.4916052,118.4112638
24.4918156,118.4112881
24.4918715,118.4112946
24.4924659,118.4113685
24.492734,118.411399
24.4931697,118.4114486
24.4938202,118.4115257
24.494765,118.4116489
24.4951099,118.4116859
24.4960295,118.4117937
24.4969435,118.41192
24.4977734,118.4120186
24.498707,118.4121203
24.4996995,118.4122374
24.5005743,118.4123514
24.5010789,118.4124192
24.5018482,118.4125237
24.502041,118.4125499
24.5029532,118.4126739
24.5065643,118.4131806
24.5071165,118.4132007
24.507605,118.4131716
24.5091625,118.4129965
24.509562,118.4129404
24.5110563,118.412797
24.5117557,118.4127018
24.512106,118.412666
24.5128953,118.4126029
24.513874,118.4124161
24.5141935,118.4123822
24.5151975,118.412253
24.5153235,118.4122514
24.5156524,118.4123377
24.5157991,118.4123947
24.5159087,118.4124533
24.5159857,118.4125011
24.5161398,118.4125966
24.5162391,118.4126862
24.5164198,118.4128409
24.5165398,118.412963
24.5166435,118.4131063
24.5167754,118.4133212
24.5169898,118.4136945
24.5172727,118.4141868
24.4468785,118.3766761
24.4468997,118.3766413
24.4469094,118.3766008
24.4469065,118.3765591
24.4468949,118.3765268
24.4468757,118.3764992
24.4468503,118.3764784
24.4468208,118.3764659
24.4467893,118.3764627
24.4467529,118.3764711
24.4467208,118.3764918
24.4466964,118.3765227
24.4466822,118.3765605
24.4466797,118.3766013
24.4466892,118.376641
24.4467098,118.3766753
24.4467394,118.3767005
24.4467747,118.3767141
24.4468121,118.3767145
24.4468482,118.3767014
24.43066,118.3201681
24.430203,118.3173051
24.4302215,118.3169282
24.4302398,118.3165549
24.4302421,118.316439
24.4305986,118.3199299
24.4304499,118.319353
24.4303306,118.3188365
24.4302017,118.3181754
24.4301883,118.3179673
24.4301821,118.3178715
24.4301919,118.3175307
24.4302439,118.3157042
24.4347131,118.3161417
24.4355408,118.316903
24.4360881,118.3174064
24.4361661,118.3174781
24.4363282,118.3176271
24.4364161,118.3177079
24.4365022,118.3177872
24.4332256,118.3145779
24.4333402,118.3146928
24.4343466,118.3197358
24.4347712,118.3195319
24.4350412,118.3194014
24.4351419,118.3193539
24.4357574,118.3190582
24.4361661,118.3188619
24.4362798,118.3188057
24.4364457,118.3187236
24.4366539,118.3186206
24.4744964,118.3169359
24.4731416,118.3179664
24.4719467,118.3188889
24.4707305,118.3198306
24.4695334,118.3207152
24.4693849,118.3208361
24.4670954,118.3225808
24.4669768,118.3226712
24.4661145,118.3230276
24.4638622,118.323898
24.4637453,118.3239448
24.4633109,118.3240762
24.4630641,118.3241128
24.462754,118.324347
24.4624268,118.3245941
24.4616693,118.3250841
24.4612039,118.3253461
24.4611595,118.3253652
24.4609927,118.3255174
24.4589333,118.3275111
24.4585549,118.3278643
24.4577706,118.3285961
24.4570971,118.3292295
24.4554735,118.3307259
24.4551254,118.3311565
24.4549413,118.3313842
24.4543318,118.3321381
24.4537502,118.3328575
24.4536804,118.3329444
24.4532134,118.3335214
24.4526703,118.3341931
24.4525413,118.3343526
24.4523846,118.3345465
24.4522296,118.3347382
24.4520696,118.3349361
24.45189,118.3351582
24.4514941,118.3356479
24.4513453,118.3358319
24.4509406,118.3363324
24.4505983,118.3367559
24.4505571,118.3368068
24.4782758,118.3130209
24.4778653,118.3136905
24.4774307,118.3143836
24.4768041,118.3151026
24.4765742,118.3153351
24.4763001,118.3155581
24.4756266,118.3160456
24.4752362,118.3163373
24.4469983,118.3792008
24.4471939,118.3823225
24.5152378,118.4119368
24.5152472,118.4118966
24.5153354,118.4116471
24.5157942,118.4111
24.5163799,118.4104991
24.516624,118.4102095
24.5167153,118.4101203
24.516836,118.4100023
24.5168875,118.409952
24.5172097,118.4097267
24.5176684,118.4094692
24.5180394,118.4092975
24.5185372,118.409158
24.519041,118.4090583
24.5195388,118.4089939
24.5198414,118.4089832
24.5202221,118.4089725
24.5207433,118.4090078
24.5212411,118.4091044
24.521651,118.4092224
24.5220122,118.4093512
24.5223441,118.4095335
24.522676,118.4097696
24.5229395,118.4100485
24.5229626,118.4100771
24.5230176,118.4101451
24.5233202,118.4105206
24.5235144,118.4107951
24.5235252,118.4108103
24.5238766,118.4113467
24.5240543,118.4116276
24.4392854,118.3978036
24.4396489,118.397152
24.4392919,118.3968861
24.439224,118.3968355
24.440496,118.3977842
24.4405329,118.3978118
24.4419198,118.3988257
24.4379509,118.3641623
24.4379127,118.3642131
24.4378199,118.3642654
24.4376868,118.3643459
24.4373474,118.3646007
24.437174,118.3647831
24.4370617,118.3649467
24.436942,118.3651747
24.436729,118.3656373
24.4365886,118.3659243
24.4365104,118.3660477
24.4363548,118.3662247
24.436168,118.3663629
24.438406,118.364768
24.4397014,118.3664025
24.4397674,118.3664754
24.4411221,118.3403446
24.4427505,118.338558
24.4439635,118.3377143
24.4440007,118.3376884
24.44585,118.3363151
24.4411435,118.3404287
24.4411746,118.3405506
24.4413422,118.3411957
24.4414531,118.3416222
24.4418846,118.343283
24.4423775,118.3451801
24.4423946,118.3452457
24.4428452,118.3468753
24.4431952,118.3482711
24.4436025,118.3498949
24.4460374,118.3650035
24.446048,118.3651213
24.4460627,118.3652857
24.4439775,118.351338
24.444158,118.3520327
24.4442482,118.3523797
24.4443026,118.352589
24.4449515,118.3549591
24.4452066,118.3560705
24.4452316,118.3561956
24.4454532,118.3573034
24.4456147,118.3587231
24.4456766,118.3596955
24.4404905,118.3918542
24.4412886,118.3909073
24.4420483,118.3900514
24.4424764,118.3895691
24.4432944,118.3884278
24.4359836,118.4097164
24.4361585,118.4092426
24.4363921,118.4088074
24.4365868,118.4086211
24.4366441,118.4085662
24.4367499,118.4084637
24.4369491,118.4082705
24.4370827,118.408141
24.437466,118.4075952
24.4375602,118.4074603
24.4377791,118.4071332
24.4378965,118.4069632
24.4381509,118.4065951
24.4384667,118.4059613
24.4384423,118.4055823
24.4384355,118.4054774
24.4383183,118.4050048
24.4378312,118.4030408
24.4376986,118.4023214
24.4377033,118.4021681
24.4377064,118.4020645
24.4378819,118.4014093
24.4380501,118.4009868
24.4381002,118.4008611
24.4388721,118.3990326
24.4393049,118.3974053
24.4388643,118.3962619
24.4387942,118.3960136
24.4388214,118.395671
24.4390476,118.3951229
24.4392181,118.3947482
24.4392776,118.3946175
24.4393792,118.3942047
24.4394218,118.3938896
24.4394959,118.3934699
24.4399245,118.3926484
24.4400924,118.3923265
24.4402528,118.3921362
24.4385838,118.3304797
24.4391391,118.3326395
24.4391548,118.3327006
24.4394655,118.333909
24.4395396,118.3341969
24.4397177,118.3348896
24.4397857,118.3351541
24.4399551,118.335812
24.4401395,118.3365283
24.4402521,118.3369658
24.4404141,118.3375947
24.4404272,118.3376457
24.4404769,118.3378386
24.4405594,118.3381591
24.4406448,118.338491
24.4407336,118.3388355
24.4407958,118.3390772
24.4408641,118.3393424
24.438635,118.3304744
24.4386818,118.3304512
24.4387192,118.3304125
24.4387431,118.3303625
24.4387508,118.3303092
24.4387431,118.330256
24.4387206,118.330208
24.4386856,118.3301702
24.4386417,118.3301461
24.4385931,118.3301383
24.4385448,118.3301476
24.4613611,118.3036984
24.4611486,118.3038406
24.4609314,118.3039371
24.4607195,118.3040632
24.461047,118.3040327
24.4612489,118.3039644
24.4613651,118.3038447
24.4614645,118.3037151
24.4586466,118.3042456
24.4579581,118.3043207
24.4571012,118.3043529
24.4567325,118.3043341
24.4563003,118.3042697
24.4560097,118.3043502
24.455602,118.3046184
24.4553432,118.3048692
24.4552651,118.3049966
24.45523,118.3050575
24.4551406,118.3052648
24.4547606,118.3057548
24.429776,118.3410879
24.454205,118.3622301
24.4533791,118.3624052
24.453225,118.3624318
24.4531123,118.3624477
24.4530164,118.3624378
24.4529016,118.3624077
24.4527536,118.362342
24.4526584,118.3622772
24.4520397,118.3618212
24.4512765,118.3612617
24.4489618,118.3594654
24.4488577,118.3593803
24.4487052,118.3592789
24.448584,118.3592292
24.4484967,118.3592137
24.4483777,118.3592188
24.4481685,118.3592481
24.4886131,118.4131667
24.4885137,118.4133098
24.4882925,118.4136279
24.4882717,118.4136578
24.487836,118.4142822
24.487558,118.4147031
24.4875187,118.4147642
24.4874794,118.4148253
24.4868836,118.4157518
24.4866359,118.416137
24.4865433,118.416455
24.4863319,118.4173076
24.4859188,118.4188611
24.485808,118.4193347
24.4856828,118.4196781
24.4855308,118.4199174
24.4850147,118.4203952
24.4822975,118.4230662
24.4822293,118.4231333
24.4810387,118.4243131
24.4793418,118.4258917
24.478858,118.426316
24.478531,118.4266028
24.478474,118.4266528
24.4777737,118.4274474
24.4777204,118.427531
24.4776532,118.4278334
24.4774844,118.4285932
24.4541669,118.4462833
24.4539893,118.4464913
24.4533321,118.447249
24.4530711,118.4475674
24.4526531,118.4480572
24.4524403,118.4483065
24.4511319,118.4498396
24.4509385,118.4500584
24.4504785,118.4506125
24.4489574,118.4524446
24.4476717,118.453989
24.4466064,118.4552686
24.4044156,118.3182146
24.4062802,118.3171358
24.408002,118.3168221
24.4089348,118.3165857
24.4090912,118.3165461
24.4103166,118.3163994
24.4111171,118.3163035
24.4116335,118.316583
24.4120354,118.3168788
24.4122279,118.3170204
24.4124016,118.3171482
24.4133258,118.3170754
24.4135711,118.3170663
24.4138321,118.3171661
24.4145805,118.3174523
24.4146477,118.317478
24.4152836,118.3177319
24.4164512,118.3181981
24.417253,118.318501
24.4174973,118.3185278
24.4179219,118.3184635
24.4179767,118.3184491
24.4180148,118.3184336
24.4182348,118.3183561
24.4184278,118.3182408
24.4188161,118.317758
24.4107554,118.4339152
24.4125189,118.4347939
24.413683,118.4353344
24.4155853,118.4352279
24.4157333,118.4351777
24.4162821,118.4348049
24.4164169,118.4347142
24.4168431,118.4344039
24.4172273,118.4341614
24.4176,118.4340198
24.4179089,118.4339879
24.4193936,118.4342228
24.4195055,118.4342414
24.419943,118.434294
24.4209693,118.4344174
24.424036,118.4347009
24.4245247,118.4347142
24.4494143,118.3383499
24.4487762,118.3392047
24.4520521,118.3079568
24.4520156,118.307964
24.451516,118.3080587
24.4513579,118.3080825
