town,latitude,longitude
富里鄉,23.164044,121.2420475
富里鄉,23.1635638,121.2420044
富里鄉,23.1635237,121.2420061
富里鄉,23.1631155,121.2420232
富里鄉,23.1630426,121.2420339
富里鄉,23.1714849,121.2472087
富里鄉,23.1714167,121.2476968
富里鄉,23.1713654,121.2480047
富里鄉,23.1713118,121.2483819
富里鄉,23.1712675,121.2486878
富里鄉,23.1712606,121.2487298
富里鄉,23.1712276,121.2489305
富里鄉,23.1712209,121.2489711
富里鄉,23.171236,121.2491293
富里鄉,23.1713221,121.2492777
富里鄉,23.1715581,121.2496226
富里鄉,23.1717045,121.2497059
富里鄉,23.1718372,121.2497646
富里鄉,23.1722474,121.2499897
富里鄉,23.172342,121.2501114
富里鄉,23.1724057,121.2502116
富里鄉,23.1726016,121.2505405
富里鄉,23.1726619,121.2506858
富里鄉,23.1727225,121.2508695
富里鄉,23.1727652,121.251068
富里鄉,23.1728241,121.2513414
富里鄉,23.1728858,121.2516686
富里鄉,23.1729367,121.2520328
富里鄉,23.1729209,121.2522175
富里鄉,23.1728826,121.2523031
富里鄉,23.1728088,121.2524115
富里鄉,23.1721991,121.2529965
吉安鄉,23.9314763,121.594582
吉安鄉,23.9317178,121.594645
吉安鄉,23.9319347,121.5946906
吉安鄉,23.9321015,121.5947081
吉安鄉,23.9322841,121.5947121
吉安鄉,23.9326322,121.594696
吉安鄉,23.9338936,121.5946102
吉安鄉,23.9360326,121.5944881
吉安鄉,23.9365119,121.5944528
壽豐鄉,23.8768179,121.6001667
壽豐鄉,23.8771227,121.6003223
壽豐鄉,23.8774303,121.6004154
壽豐鄉,23.8775859,121.6004402
壽豐鄉,23.8778805,121.6004872
壽豐鄉,23.8780685,121.6005163
壽豐鄉,23.8790688,121.600671
吉安鄉,23.927127,121.591688
吉安鄉,23.9270271,121.5917884
吉安鄉,23.9645341,121.5904006
吉安鄉,23.9641115,121.5900499
光復鄉,23.6662175,121.4216626
光復鄉,23.6662003,121.4217297
光復鄉,23.6659847,121.4227116
光復鄉,23.665747,121.4236394
光復鄉,23.6655014,121.4244226
光復鄉,23.6654528,121.424565
光復鄉,23.6651832,121.4255009
光復鄉,23.6649376,121.4263096
光復鄉,23.6642583,121.4285807
光復鄉,23.6637995,121.4301091
光復鄉,23.6637188,121.4303778
光復鄉,23.6636723,121.4305275
光復鄉,23.6635608,121.430886
光復鄉,23.6632876,121.4318222
光復鄉,23.6631819,121.4321304
壽豐鄉,23.820265,121.581859
壽豐鄉,23.8199092,121.5817248
壽豐鄉,23.8196491,121.5816189
壽豐鄉,23.8191461,121.5814083
壽豐鄉,23.8188835,121.581289
壽豐鄉,23.818048,121.5807136
壽豐鄉,23.8177505,121.5805425
壽豐鄉,23.8174095,121.5802895
壽豐鄉,23.8172149,121.5800892
壽豐鄉,23.8170324,121.5797847
壽豐鄉,23.799789,121.5678088
壽豐鄉,23.8003648,121.5676689
壽豐鄉,23.8006397,121.5676796
壽豐鄉,23.8033612,121.5695491
壽豐鄉,23.8059528,121.5713856
壽豐鄉,23.806243,121.5715947
壽豐鄉,23.8064867,121.5717386
壽豐鄉,23.8066772,121.5718506
壽豐鄉,23.8068713,121.5719517
壽豐鄉,23.8114052,121.5733484
壽豐鄉,23.8115551,121.5734196
壽豐鄉,23.8149932,121.5758338
壽豐鄉,23.9100386,121.6035369
壽豐鄉,23.9095261,121.6035692
壽豐鄉,23.9089695,121.6035731
壽豐鄉,23.9086757,121.603572
壽豐鄉,23.9081603,121.6035785
壽豐鄉,23.9080431,121.6035817
壽豐鄉,23.9069091,121.6036006
壽豐鄉,23.9065265,121.6035987
壽豐鄉,23.9060282,121.6036053
壽豐鄉,23.9055206,121.6036146
壽豐鄉,23.9045876,121.6036267
壽豐鄉,23.9043069,121.6036362
壽豐鄉,23.903689,121.6036549
壽豐鄉,23.9030016,121.6036776
壽豐鄉,23.9027519,121.6036942
壽豐鄉,23.9026425,121.6036968
壽豐鄉,23.9025322,121.6037032
壽豐鄉,23.9020461,121.6037388
壽豐鄉,23.9013238,121.6037891
壽豐鄉,23.9008728,121.6038137
壽豐鄉,23.900415,121.603843
壽豐鄉,23.9002964,121.6038455
壽豐鄉,23.8993044,121.6039272
壽豐鄉,23.8992122,121.6039267
壽豐鄉,23.8989268,121.6039427
壽豐鄉,23.8983493,121.6039634
壽豐鄉,23.8975241,121.6039969
壽豐鄉,23.897182,121.6039875
壽豐鄉,23.8967553,121.6039728
壽豐鄉,23.896535,121.6039591
壽豐鄉,23.8963458,121.6039473
壽豐鄉,23.896091,121.6039419
壽豐鄉,23.895962,121.6039392
壽豐鄉,23.8951431,121.6039567
壽豐鄉,23.8946784,121.6039272
壽豐鄉,23.8944825,121.6039087
壽豐鄉,23.8942517,121.6038869
壽豐鄉,23.8937429,121.6038051
壽豐鄉,23.8930783,121.6037086
壽豐鄉,23.8925066,121.6036045
壽豐鄉,23.892231,121.6035771
